disease_name,gene_name
Woolly hair - hypotrichosis - everted lower lip - outstanding ears,"['PRSS8' 'FOXN1' 'RHBDF2' 'KRT71' 'AIFM1' 'EDA' 'TMEM79' 'GSDMA' 'KRT75'
 'KRT27' 'DSG4' 'KRT76' 'KRT10' 'SOX18' 'KRT25' 'OTC' 'TRPS1' 'GATA3'
 'FGF5' 'CD109' 'LIPH' 'SGK3' 'HOXC13' 'TGM3' 'PADI3' 'ZDHHC21' 'FAM83G'
 'CCHCR1' 'C8orf44-SGK3' 'SOAT1' 'EGFR' 'FOXQ1' 'HR']"
X-Linked Combined Immunodeficiency Diseases,"['CD38' 'CD4' 'MAP4K3' 'BIRC3' 'FAS' 'CD44' 'PRKCH' 'TG' 'LCP2' 'TNFRSF9'
 'POLQ' 'SPI1' 'BCL3' 'PLA2G10' 'ARHGEF1' 'XRCC5' 'PTPRC' 'SH3BP2' 'MAVS'
 'IL5RA' 'NLRP1' 'SH2D3C' 'CSF2RB' 'EFS' 'NFKBIA' 'STK4' 'ATP11C' 'CORO1A'
 'IL21R' 'ZDHHC2' 'CLEC4M' 'SLC1A5' 'TYK2' 'KDELR1' 'JAK3' 'CDK6' 'DOCK8'
 'PPP3CB' 'CD81' 'POU2AF1' 'CD69' 'ITFG2' 'CLEC4A' 'AICDA' 'BACH2' 'ITK'
 'IL4' 'IL5' 'ZAP70' 'STAT1' 'WIPF1' 'NCF2' 'BCL11A' 'IRF1' 'PAX1' 'FFAR2'
 'IGLL1' 'RAC2' 'ARHGEF6' 'IL13RA1' 'LGALS3' 'NUP210' 'SFTPD' 'RRAS2'
 'PTPN22' 'DOCK2' 'ETS1' 'CTSL' 'DTX1' 'TANK' 'SIT1' 'CD72' 'LMBR1L'
 'VAV1' 'IFNAR1' 'EFHD2' 'BCL10' 'HNRNPLL' 'TSLP' 'TNFRSF21' 'IL2RG'
 'POLE3' 'ATM' 'FLI1' 'GPR15' 'ENPP3' 'USP25' 'DCK' 'AIRE' 'CD3G' 'ICOS'
 'CCR1' 'GPER1' 'IL25' 'LAIR2' 'INPP5D' 'LGALS9' 'CXCL10' 'LGALS9B'
 'PIK3CD' 'PTCRA' 'BCL2' 'LGALS9C' 'CD8B' 'SLFN12' 'CLEC7A' 'RASGRP1'
 'THEMIS' 'CMKLR1' 'GAPT' 'HLA-DQB1' 'GPR132' 'SH2D1A' 'TMPRSS2' 'PDCD1'
 'SERPINA3' 'GRK6' 'CLEC4C' 'CARD11' 'HOXC4' 'MDM4' 'PNP' 'CD247' 'TAP2'
 'SLFN12L' 'PSMB10' nan 'IGHM' 'LAT' 'HLA-DQB2' 'PRKDC' 'LYN' 'CD8B2'
 'TXNIP' 'BTK' 'CD22' 'SERPINB1' 'FOXP3' 'USP13' 'SNRNP40' 'CASP8' 'LPAR2'
 'PRKCQ' 'PVR' 'TBX21' 'NFKB2' 'IL4R' 'STARD7' 'CD59' 'SIGLEC1' 'CD209'
 'BLNK' 'GRAP2' 'IL2RB' 'MAGT1' 'TNFSF13B' 'DNAJC3' 'N4BP1' 'LGALS13'
 'EBI3' 'CD79A' 'NKG7' 'FOXN1' 'NFKB1' 'BST1' 'CRTAM' 'LTBR' 'PTPN6'
 'IL17A' 'CD83' 'CISH' 'ITGA4' 'RPL22' 'ASH1L' 'TNFAIP3' 'DUSP1' 'CD274'
 'MMP19' 'RGS13' 'TICAM1' 'NFATC1' 'DIAPH1' 'CLEC10A' 'AMPD3' 'IL15RA'
 'KLRC1' 'TESPA1' 'IL36G' 'SPPL2A' 'RORC' 'RFX5' 'ITPKB' 'TNIP1' 'MSN'
 'ZC3H12C' 'DCLRE1C' 'USP12' 'MERTK' 'PIK3AP1' 'LRFN2' 'TNFRSF13C' 'ABCG1'
 'ICOSLG' 'ITGB2' 'CHRNB2' 'PIGR' 'REL' 'CTLA4' 'ZC3H12A' 'IL15' 'WDR41'
 'RAG1' 'PRKCB' 'STAT6' 'CCDC88B' 'LIG4' 'RAG2' 'B3GNT5' 'CIITA'
 'ARHGAP45' 'TNFSF15' 'LCK' 'CMTM4' 'STING1' 'IKZF1' 'SEMA4D' 'SELL'
 'PAX5' 'PPIA' 'DPP4' 'PLCG2' 'ZNF335' 'TOX' 'FNIP1' 'TNF' 'TNFRSF13B'
 'LGALS16' 'NIPAL3' 'CFTR' 'ITGAL' 'TRAF3IP3' 'WAS' 'CD84' 'NEDD4' 'DAPP1'
 'FCGR2B' 'SESN1' 'CD40' 'IKBKB' 'PIK3CG' 'AKNA' 'CD5' 'NUP98' 'IL23A'
 'IL17F' 'CCR6' 'GMDS' 'HAVCR1' 'BCL6' 'GNAI2' 'IL1R1' 'PLA2G2D' 'FASLG'
 'SASH3' 'COPA' 'PKN1' 'NCKAP1L' 'IL13RA2' 'CD70' 'CCR7' 'JCHAIN' 'IL6ST'
 'IL2RA' 'CTSV' 'CCL21' 'RGS3' 'NLRC5' 'SYTL1' 'FCGR2A' 'MCL1' 'HAX1'
 'DGKZ' 'BATF' 'BCL6B' 'TNFSF13' 'TNFAIP8L2' 'PRKCD' 'NPY1R' 'EBF1' 'B2M'
 'LAIR1' 'PTGDR' 'TAP1' 'IL7R' 'IL13' 'CD19' 'IL17RA' 'CD28' 'ERCC6L2'
 'SPNS2' 'DLK1' 'CD300LF' 'LILRB4' 'NCR1' 'BPIFA1' 'CSF2RA' 'MTOR' 'CD3E'
 'HLA-E' 'IGHA2' 'GIMAP1' 'KLRK1' 'LTB4R' 'IGLL5' 'KLRC4-KLRK1' 'LGALS14'
 'CLCA1' 'NCAPH2' 'TP53BP1' 'CYLD' 'LGALS2' 'DICER1' 'MMP9' 'ELF4'
 'CD40LG' 'FCER2' 'SIGLEC8' 'CD33' 'SIGLEC6' 'IL2' 'IFNG' 'DUSP22' 'RRAGC'
 'CR2' 'CCR2' 'HCST' 'ZBTB1' 'COG6' 'C1QTNF6' 'DPH6' 'GIT2' 'LBR' 'EBAG9'
 'PAXX' 'NOTCH1' 'ZEB1' 'RASGRP3' 'CD8A' 'SAMSN1' 'ELMO1' 'ITGAD' 'CD1D'
 'ELK4' 'FCER1G' 'NEK8' 'ZBTB7B' 'ATF3' 'FCMR' 'PTX3' 'IL31RA' 'SYK'
 'CLEC4D' 'PIP4K2C' 'NIBAN3' 'NFKBID' 'RHOH' 'COL3A1' 'ITGAM' 'STAT2'
 'RIOX2' 'KLHL6' 'STAT5B' 'SFN' 'ZNF683' 'ADGRG3' 'RUVBL2' 'KLRC4' 'CCR4'
 'HMGN5' 'HLA-G' 'CRLF2' 'IGHG4' 'IGHG2' 'IGHA1' 'IGHG1' 'IGHG3' 'PSMB11'
 'LTA' 'FCGR2C' 'TARM1' 'SIGLEC14' 'CCL5']"
X-linked Charcot-Marie-Tooth disease type 1,"['MDGA2' 'ATP2B2' 'GAA' 'ETV1' 'PMP22' 'TARDBP' 'MPZ' 'SPTBN4' 'AGRN'
 'CNTNAP1' 'HIP1' 'EGR3' 'CCR10' 'SHC1' 'SPTBN2' 'KY' 'LAMA2']"
X-linked Charcot-Marie-Tooth disease type 2,"['NDRG1' 'SCYL1' 'LARGE1' 'SPTBN4' 'CFAP276' 'IGHMBP2' 'LAMC1' 'SACS'
 'SHC1' 'CLP1' 'SCN8A' 'ETV1' 'PMP22' 'MDGA2' 'AGRN']"
X-linked Charcot-Marie-Tooth disease type 3,"['MTM1' 'CFAP276' 'AGRN' 'SCN8A' 'NDRG1' 'MDGA2' 'CLP1' 'MTMR2' 'ZNF106'
 'SCYL1' 'SACS']"
X-linked Charcot-Marie-Tooth disease type 4,"['ETV1' 'PMP22' 'SPTBN4' 'SPTBN2' 'CCR10' 'HIP1' 'ATP2B2' 'GAA' 'ABHD12'
 'CNP' 'SCN8A' 'CNTNAP1' 'LARGE1' 'MDGA2' 'MPZ' 'KY' 'LAMA2']"
X-linked Charcot-Marie-Tooth disease type 5,"['ABHD12' 'CNTNAP1' 'ATP2B2' 'SPTBN4' 'CNP' 'LAMA2' 'CCR10' 'SCN8A' 'ETV1'
 'PMP22' 'MDGA2' 'GAA' 'AGRN']"
X-linked Charcot-Marie-Tooth disease type 6,"['HEXB' 'SLC26A4' 'CNTNAP1' 'PMP22' 'ATP2B2' 'SPTBN4' 'SCN8A' 'KCNQ1'
 'KCNN2' 'SACS' 'SHC1' 'COX6A1' 'ATP8A2' 'LARGE1' 'MPZ' 'SPTBN2' 'CFAP276'
 'ETV1' 'STK3' 'ASPA' 'AGRN']"
X-linked Emery-Dreifuss muscular dystrophy,"['TBX5' 'DMPK' 'TBX3' 'LMNA' 'XIRP1' 'NKX2-5' 'SCN5A' 'DMD' 'EMD' 'MYPN'
 'GAA' 'DES' 'RYR1' 'RYR2' 'GJA5' 'LAMP2' 'SGCA' 'LMOD2' 'VCL' 'SP4'
 'RBM20']"
X-linked agammaglobulinemia,"['FOXP3' 'IL17RB' 'NFKB2' 'IL4R' 'RIF1' 'CD59' 'CD209' 'EFS' 'CD40'
 'IL21R' 'RELB' 'CLEC4M' 'JAK3' 'NFKB1' 'IFNG' 'AICDA' 'IL4' 'IL5' 'BCL6'
 'ZAP70' 'GBP3' 'GBP1' 'CR2' 'FASLG' 'CCR2' 'COPA' 'FFAR2' 'TICAM1'
 'APOBEC3F' 'NFATC1' 'JCHAIN' 'SFTPD' 'IL6' 'IL36G' 'STAT4' 'BCL10'
 'GPR15' 'ENPP3' 'LY96' 'CD1D' 'FCER1G' 'ITGB2' 'GBP2' 'PIGR' 'REL'
 'TNFAIP8L2' 'SPTA1' 'MST1R' 'IL15' 'IL25' 'PIP4K2C' 'CX3CR1' 'PIK3CD'
 'CEBPB' 'RAPH1' 'ZG16' 'RAG2' 'TBC1D10C' 'SFN' 'CD28' 'CXCR2' 'SPNS2'
 'CCR4' 'SH2D1A' 'SOCS1' 'IKZF1' 'CARD11' 'IGHG2' 'IGHA1' 'IGHG3' 'IGHM'
 'LTB' 'TNF' 'LYN' 'MAP3K14' 'CAPG' 'DAPP1' 'MAVS' 'IL5RA' 'NLRP1' 'CEBPE'
 'MEFV' 'EBI3' 'TYK2' 'IL2' 'PTPN6' 'GNAI2' 'STAT1' 'IL1R1' 'SDC1' 'WIPF1'
 'ASH1L' 'NCKAP1L' 'IRF1' 'IL22' 'KLRC1' 'GCNT3' 'VAV1' 'FCGR2A' 'RORC'
 'IL18' 'CCL28' 'CTLA4' 'PTX3' 'NPY1R' 'IL31RA' 'CLEC4D' 'STAT6' 'TLR1'
 'NLRP6' 'HLA-DQB1' 'CIITA' 'PRF1' 'KLRC4' 'GKN2' nan 'IGHG4' 'LAT' 'LTA'
 'APOBEC3G' 'APOBEC3D' 'FCGR2C' 'GIMAP1-GIMAP5' 'CFTR' 'FAS' 'BCL3'
 'PTPRC' 'SIGLEC1' 'FBXO7' 'APOBEC3H' 'RIPK2' 'CD81' 'IL17A' 'MAN2A1'
 'IL12B' 'CCR7' 'ADAMDEC1' 'PTPN22' 'IL2RA' 'TANK' 'SPPL2A' 'IFNAR1'
 'NFKBIZ' 'TNIP1' 'C9orf72' 'FCGR1A' 'CCR5' 'TNFSF13' 'SLAMF6' 'PRKCB'
 'NOD2' 'PTGDR' 'IL13' 'APOBEC3B' 'GPR132' 'GIMAP5' 'HOXC4' 'IGHA2'
 'IGHG1' 'TREX1' 'APOBEC3C' 'PRKDC' 'OTUD7B' 'SERPINB1' 'IFNGR1' 'SNRNP40'
 'FCGR2B' 'PVR' 'TBX21' 'ABCB1' 'CSF2RB' 'MMP9' 'TRADD' 'CCR6' 'DUSP4'
 'PDLIM2' 'RHBDF2' 'LGALS3' 'PPARG' 'IRF4' 'GIT2' 'IRF8' 'ITPKB' 'IL2RG'
 'MAPKAPK2' 'FCMR' 'RETNLB' 'TOM1L2' 'SHARPIN' 'TNFSF15' 'TRPV2'
 'PDCD1LG2' 'IRAK4' 'HLA-DQB2']"
X-linked central congenital hypothyroidism with late-onset testicular enlargement,"['C14orf93' 'POMC' 'SLC16A2' 'INSM1' nan 'GHR' 'LEPR' 'TSHR' 'PCSK1'
 'SELENOM' 'IAPP' 'LHCGR' 'NPFFR1' 'THRB' 'NPY5R' 'CARTPT' 'PROP1' 'DIO1'
 'SYTL4' 'THRA' 'IGSF1' 'PHF6' 'SST' 'TRHR' 'LEP' 'CORT']"
X-linked colobomatous microphthalmia-microcephaly-intellectual disability-short stature syndrome,"['PAX6' 'LGR4' 'MAP3K1' 'MSX2' 'DIAPH3' 'FOXE3' 'FOXC1' 'VSX2' 'PXDN'
 'NECTIN1' 'PITX2']"
X-linked cone dysfunction syndrome with myopia,"['PAX6' 'PRDM13' 'PXDN' 'TENM2' 'NR2E1' 'ELOVL4' 'VSX2' 'PDE6B' 'MERTK'
 'ERC2' 'CNGA1' 'SLC24A1' 'RS1' 'TULP1' 'GJA10' 'OTX2' 'MAP3K1' 'CACNA1F'
 'PRPH2' 'NDP' 'STRA6' 'NCAM1' 'CERKL']"
X-linked congenital generalized hypertrichosis,"['OTC' 'GLI2' 'FOXN1' 'HOXC13' 'NSDHL' 'HR' 'DSG4' 'GK5' 'ZDHHC21'
 'TMPRSS6' 'C8orf44-SGK3' 'SOAT1' 'ZMPSTE24' 'ITPR3' 'FA2H' 'FGF5' 'PCDH1'
 'CD109' 'EDA' 'MPZL3' 'TMEM79' 'SFN' 'ZDHHC13' 'KRT76' 'EDARADD' 'SOX18'
 'PRSS8' 'SGK3' 'SOX21' 'RHBDF2' 'CTSV' 'TAL1' 'CNR2' 'RASSF9' 'CCHCR1'
 'LASP1' 'TRPS1' 'PAX1' 'KRT17' 'CTSL' 'EDAR' 'KRT71' 'TICRR' 'AIFM1'
 'FOXQ1' 'KRT27']"
X-linked corneal dermoid,"['PAX6' 'IKZF2' 'MCUR1' 'FOXC1' 'CPOX' 'TRPM3' 'TRPM7' 'ABCD1' 'HSF4'
 'PHKB' 'KANK1' 'ABHD17B' 'CUBN' 'PRMT8' 'ALDH2' 'PCDH12' 'MORN1' 'ABCG2'
 'LDAH' 'LTBP2' 'OARD1' 'PPAT' 'DSC2' 'TMEM165' 'CHST5' 'LMX1B' 'DNASE2B'
 'LUM' 'SORD' 'SCAMP2' 'CRTC3' 'GRB7' 'PNLDC1' 'ZNF182' 'ZEB1' 'KAT14'
 'FREM2' 'SLC30A6' 'ADGRF4' 'NRG1' 'SHROOM4' 'CRYBA2' 'DDX21' 'CCDC178'
 'COG7' 'POLR1C' 'COL8A2' 'SH3RF3' nan 'PODN' 'SIX5' 'KRT12' 'NHS'
 'GIMAP5' 'TPK1' 'NCOA6' 'PAPSS2' 'GJE1' 'LGR4' 'CRYBB2' 'GIMAP1-GIMAP5'
 'KLHL20' 'P2RX7' 'NECAP1' 'CYB5R3' 'JAG1' 'FGF9' 'FLT1' 'UAP1' 'CRYGD'
 'TGFBI' 'UBIAD1' 'ACE2' 'EDAR' 'FOXF2' 'ADAMTS14' 'PCSK6' 'KIFC3'
 'ADCYAP1' 'EPHA2' 'TMCO1' 'UBE3B' 'ANAPC1' 'B3GNT7' 'CRYGC' 'BRI3'
 'ANPEP' 'BFSP2' 'FAM131A' 'PUS1' 'CHST6' 'SDR42E1' 'FOXE3' 'PTMA'
 'CCDC180' 'ANKRD35' 'CRYGS' 'TRMT9B' 'TBCE' 'BLTP2' 'GIPR' 'ZZZ3' 'BEST2'
 'SPTLC1' 'HERC1' 'SIPA1L3' 'CRYAB' 'VWA5A' 'PGF' 'RBM25' 'GJA8' 'GJA3'
 'FABP3' 'BMP4' 'DSTN' 'OTOR' 'IVD' 'GPNMB' 'BCAR3' 'CYP1B1' 'SEPTIN11'
 'DIAPH3' 'TSSK4' 'COL8A1' 'DOCK5' 'ITPR1' 'INPP1' 'PLOD2' 'SLC25A28'
 'CRYAA' 'SLC30A7' 'PITX2' 'R3HCC1L' 'ZNF597' 'GLYCTK' 'REPS2' 'ETFDH'
 'ZFP90' 'FAM216A' 'LCP2' 'CDC14A' 'RAD54L' 'ZC3H14' 'ELMO3' 'SEC14L5'
 'LIM2' 'PMPCB' 'TYRP1' 'TRIM2' 'RAB35' 'GMNN' 'SLC17A2' 'C7' 'LRRFIP1'
 'MYRF' 'BFSP1' 'BPIFB1' 'THAP1' 'RAF1' 'MACROD1' 'FBXO21' 'MIP' 'ATRAID'
 'FEM1C' 'DKK2' 'GRAMD2B' 'TATDN2' 'LPO' 'BNC1' 'NIPA1' 'JMJD1C' 'PDP2'
 'CTBP2' 'FOXC2' 'CRYGB' 'GALNT9' 'PSMG1' 'COL4A1' 'LCTL' 'TRIM33' 'COX20'
 'TRAF3IP1' 'CFAP206']"
"X-linked dominant chondrodysplasia, Chassaing-Lacombe type","['FGFR3' 'ZBTB16' 'BMP5' 'IRF6' 'COL2A1' 'IHH' 'ROR2' 'CHST11' 'PHOSPHO1'
 'ACP5' 'TENT5A' 'ZEB1' 'PTHLH' 'FGF9' 'CHSY1' 'HSPG2' 'RYK' 'CXXC5'
 'RPL38' 'GLI2' 'PHEX' 'XYLT1' 'FLNB' 'PPIB' 'SFN']"
X-linked dominant intellectual disability - epilepsy syndrome,"['PNPLA6' 'ACTL6B' 'SGSM3' 'KCNT1' 'UBE3A' 'ZC3H7A' 'PDE1B' 'GPR83'
 'RNF112' 'IMPA1' 'CHRNB2' 'NPAS4' 'NLGN3' 'MYO6' 'SLC9A6' 'HDAC4'
 'CAMK2A' 'CELF4' 'NOL4' 'SCG3' 'EIF1B' 'IQSEC2' 'RFXAP' 'MYO7A' 'BBS4'
 'BTBD10' 'C1QL3' 'ELFN2' 'PIP4K2C' 'EID2' 'HTR1A' 'TOPORS' 'CCHCR1'
 'ZNF407' 'ARX' 'CHRNA4' 'ATP1A3' 'TMEM33' 'GABRG2' 'SCN1A' 'GRIA1'
 'TSPAN7' 'SH3RF2' 'DZIP1L' 'WNK2' 'ZNF22' 'ZBTB20' 'AMIGO1' 'RYR3' nan
 'ELFN1' 'MYO3A' 'FMR1' 'AP3B2' 'LRRC4' 'GRIA4' 'OTOGL' 'DNAJC28' 'USH1G']"
X-linked dyserythropoetic anemia with abnormal platelets and neutropenia,"['SLC4A1' 'CEACAM21' 'PIK3C2A' 'ANK1' 'BAK1' 'KITLG' 'TTC7A' 'TFRC' 'NTN4'
 'ADD2' 'RAP1GAP' 'GP6' 'HEPH' 'MUL1' 'RAPGEF4' 'JAK2' 'GATA1' 'BNIP3L'
 'TPI1' 'PRKAB1' 'RAD50' nan 'AMPD1' 'USP6' 'XPO7' 'PRKAA1' 'BIVM' 'LMO2'
 'EXOC6' 'SLC40A1' 'HERC6' 'SLC7A1' 'VPS33A' 'PKLR' 'FERMT3' 'KCNK13'
 'FBXO36' 'FCER1G' 'NBEAL2' 'SPTA1' 'STIM1' 'GSDMA' 'USP32' 'BCL2L1'
 'BPGM' 'ULK1' 'ITPRID1' 'TENT5C' 'RASA3' 'ZFTRAF1' 'HBA2' 'SERPINB2'
 'MPIG6B' 'SLFN14' 'BIVM-ERCC5' 'ITGA2B' 'CEACAM7' 'RHBDF1' 'RAB27B'
 'TDP1' 'RAB27A' 'DNM2' 'EIF2AK1' 'ADD1' 'GNA11' 'XBP1' 'MYH9' 'LGMN' 'F9'
 'WDR59' 'RAB2A' 'TLX1' 'ARHGAP21' 'ST3GAL4' 'VWF' 'TSPO2' 'STEAP3'
 'SF3B1' 'MPL' 'MYB' 'PKN1' 'USP45' 'ATP5F1E' 'AARS2' 'HBZ' 'LCP1'
 'RANBP10' 'BTF3' 'TMEM163' 'PROM2' 'KIT' 'ADAMTS13' 'IKZF3' 'NMNAT3'
 'EPB42' 'PRDX2' 'KLF13' 'CAVIN3' 'CRLF3' 'TCIM' 'SAMD9L' 'PRKG1' 'EPOR'
 'GP1BB' 'HBA1' 'LYN' 'ITGB3' 'HMGB3' 'MTMR1' 'RASGRP2' 'SPTB' 'CPOX'
 'PPP1R15A' 'CTSG' 'RABGGTA' 'TUBB1' 'ATP4A' 'PDLIM1' 'SLC11A2' 'BIN2'
 'PTCH2' 'SLC12A4' 'SDC4' 'HNRNPR' 'TUBA4A' 'CLEC10A' 'TMCC2' 'PIM1'
 'ARRDC4' 'ETAA1' 'LCN2' 'TSPAN33' 'EPB41' 'RUNX1' 'PXDC1' 'HNRNPH1'
 'AHSP' 'PAIP1' 'SYNPO2' 'CES2' 'ZFPM1' 'IKZF1' 'C2orf88' 'RINL' 'SVIL'
 'LYPD2' 'MFSD2B' 'HBB' 'MAGIX' 'WDR1' 'TF' 'CPA1' 'EP300' 'GLRA2' 'PLD3'
 'KLF1' 'SH2B3' 'SMAP1' 'PLEK' 'ATL2' 'CBFA2T3' 'LDHA' 'ERCC5' 'CDK5RAP2'
 'ABCG5' 'ANXA7' 'POLG' 'SLC20A1' 'RPL32' 'MSN' 'FBXL2' 'HK1' 'PRXL2B'
 'DMTN' 'IL6R' 'TAL1' 'FBXW12' 'FBN1' 'ZSWIM1' 'DPY19L3' 'PRKAG1' 'CLEC4G'
 'TCEAL9' 'BRCC3' 'SIPA1' 'CLIC1' 'HBD']"
X-linked dystonia-parkinsonism,"['HECW1' 'CACNA2D2' 'GABRA1' 'KCNQ1' 'GALC' 'NGFR' 'ZFYVE26' 'KCNN2'
 'EFHC1' 'HCN2' 'DNAL4' 'ZNF423' 'PAX4' 'CNTNAP1' 'PMP22' 'GLRB' 'ADAM23'
 'PYROXD1' 'PLP1' 'SULT4A1' 'CCNB1' 'PDGFRA' 'RHBDL3' 'CACNA1A' 'EAF1'
 'GLRA1' 'NSD3' 'GRID2' 'GRM1' 'STARD9' 'ZFPL1' 'AGL' 'LRR1' 'KLHDC2'
 'PRRT2' 'ATCAY' 'PRNP' 'ZNF24' 'SPTBN2' 'SGF29' 'KCNJ10' 'SCN8A' 'MYO5A'
 'NOS1AP' 'NEFL' 'KCNAB2' 'CTTN' 'RTRAF' 'AP3B2' 'MTMR9' 'YJU2' 'ECT2'
 'HTRA2' 'THRB' 'SPTBN4' 'UBLCP1' 'MECP2' 'GLB1' 'TRAK1' 'SMDT1'
 'TMEM255B' 'CLCN1' 'MYBPC1' 'TAFA2' 'FOXJ3' 'NAT8B' 'ARHGEF33' nan
 'KARS1' 'ACHE' 'DNM1' 'ABCA2' 'KCNA1' 'QKI' 'SGCE' 'AGTPBP1' 'SYT2'
 'NAT8' 'DST' 'PSD3' 'ATP2B2' 'MPZ' 'ACP6' 'ITGA2' 'HPRT1' 'SCN4B'
 'CCDC125' 'RELN' 'RYR1' 'DYNC1H1' 'MBP' 'OPA1' 'ARX' 'CACNA1G' 'HEXB'
 'KNOP1' 'ATP1A3' 'SCN1B' 'DHDDS' 'HOXC12' 'VAPB' 'CARS2' 'DBNL' 'TOR1A'
 'CLSTN3' 'SRRM4' 'EPG5' 'PRIMPOL' 'KCNV1' 'HINT1' 'CLP1' 'C2orf73'
 'LAMA2' 'KANTR']"
X-linked endothelial corneal dystrophy,"['PAX6' 'GIPR' 'IKZF2' 'ZZZ3' 'FOXC1' 'CELSR1' 'CPOX' 'NECAP1' 'TRPM7'
 'ABCD1' 'CENPT' 'SEC14L5' 'LIM2' 'PMPCB' 'OGN' 'VWA5A' 'MORN1' 'CRYGD'
 'LDAH' 'TGFBI' 'GJA3' 'LRRFIP1' 'DSTN' 'BPIFB1' 'IVD' 'MACROD1' 'DSC2'
 'TMEM165' 'FBXO21' 'CHST5' 'LMX1B' 'ADCYAP1' 'GRB7' 'PPFIA4' 'COL8A1'
 'INPP1' 'PLOD2' 'ANAPC1' 'CRYAA' 'CRYGC' 'CRYBA2' 'COG7' 'BNC1' 'NIPA1'
 'ETFDH' 'COL8A2' 'FAM131A' 'CRYGB' 'PSMG1' 'FOXE3' 'NHS' 'LCTL' 'TRAPPC2'
 'CCDC180' 'GJE1' 'TRAF3IP1' 'CRYGS' 'TRAPPC2B' 'BLTP2' 'TFAP2B' 'BEST2'
 'PIGH' 'ZC3H14' 'FLT1' 'HSF4' 'ELMO3' 'HYAL4' 'CUBN' 'ALDH2' 'UBIAD1'
 'ACE2' 'DIAPH3' 'SCAMP2' 'KIFC3' 'FEM1C' 'PNLDC1' 'ZNF182' 'ZEB1' 'UBE3B'
 'SLC30A6' 'ADGRF4' 'FBXL18' 'B3GNT7' 'TATDN2' 'LMNA' 'KLHDC2' 'DDX21'
 'ANPEP' 'GLYCTK' 'CRYGA' 'SPRR1A' nan 'PODN' 'CIDEA' 'MAF' 'LIMK2'
 'SDR42E1' 'ZFP90' 'KRT12' 'TRIM33' 'CRYBB2' 'MCUR1' 'KLHL20' 'GPC4'
 'RAD54L' 'AURKA' 'P2RX7' 'SPTLC1' 'JAG1' 'FGF9' 'PHKB' 'KANK1' 'ABHD17B'
 'TRIM2' 'PRMT8' 'RIC8B' 'SASH1' 'C7' 'PGF' 'GJA8' 'FABP3' 'OARD1' 'OTOR'
 'STAT4' 'LUM' 'ESYT1' 'PCSK6' 'GALNS' 'AHSG' 'KAT14' 'DKK2' 'SHROOM4'
 'SLC30A7' 'BRI3' 'CCDC178' 'LPO' 'PARL' 'FANCF' 'TEAD1' 'COL4A1' 'PTMA'
 'MYO5A' 'NCOA6' 'PAPSS2' 'FAM216A' 'LGR4' 'RNF103-CHMP3' 'GIMAP1-GIMAP5'
 'LCP2' 'MAP3K1' 'ZMAT5' 'HERC1' 'PPP2CB' 'RAB35' 'GMNN' 'SLC17A2'
 'PCDH12' 'CHMP3' 'UAP1' 'ABCG2' 'MAPKAP1' 'RBM25' 'MYRF' 'THAP1' 'RAF1'
 'ASCC1' 'KERA' 'SORD' 'CRTC3' 'TMCO1' 'SLC25A28' 'GRAMD2B' 'KRT80'
 'SH3RF3' 'CTBP2' 'PUF60' 'GALNT9' 'CHST6' 'ZDHHC23' 'GIMAP5' 'ANKRD35'
 'CEACAM16' 'TBCE']"
X-linked erythropoietic protoporphyria,"['ANK1' 'FECH' 'HEPH' 'TF' 'LIG1' 'STEAP3' 'EXOC6' 'SLC40A1' 'SPTA1'
 'SOX17' 'P2RY13' 'PRKAG1' 'TMPRSS6' 'EPOR' nan 'ABCB4' 'CPOX' 'TFR2'
 'CDK5RAP3' 'HES1' 'PKLR' 'AHSP' 'PKHD1' 'ERFE' 'GPBAR1' 'SLC4A1' 'CP'
 'ADD2' 'PCTP' 'IGFBP1' 'HK1' 'EPB42' 'ABCC2' 'TFRC' 'SLC39A14' 'BLVRA'
 'TPI1' 'PRKAB1' 'TMCC2' 'TSPAN33' 'AIM2']"
